E_COORD;N_COORD;AS18_4
2631500;1156000;4
2631500;1158800;2
2631500;1165200;2
2631900;1150000;4
2631900;1153500;3
2646000;1179900;3
2646300;1151500;4
2646300;1158300;4
2646300;1161300;4
2646300;1164600;1
2642500;1152600;4
2642500;1159000;4
2642500;1161700;3
2642500;1164200;3
2643200;1150300;4
2643200;1162100;3
2643600;1172600;3
2643600;1176200;4
2643600;1176400;4
2643600;1178700;2
2621400;1159100;2
2621400;1159700;2
2621400;1160900;2
2621400;1161000;3
2621400;1166500;2
2621400;1167900;2
2621800;1163600;3
2621800;1172000;4
2622200;1170600;4
2620600;1155800;4
2621000;1167700;2
2621000;1169400;4
2621000;1173700;1
2621000;1174500;3
2621000;1174800;3
2621400;1175200;3
2620200;1164200;2
2620200;1165200;3
2620200;1165300;2
2620200;1175300;2
2629200;1165300;2
2628700;1157700;2
2628700;1160900;4
2628700;1162100;2
2628700;1163300;3
2628700;1168500;4
2624500;1152700;4
2624500;1161600;4
2628300;1178700;4
2627000;1151200;4
2627000;1159500;4
2622900;1165300;3
2622900;1167600;2
2622900;1167900;2
2623300;1170600;4
2623700;1169400;4
2623700;1175700;2
2623700;1176400;3
2637300;1174900;3
2637300;1178500;3
2637300;1179800;2
2637600;1150600;4
2638000;1172100;4
2638700;1172900;4
2638700;1179200;3
2633700;1177600;2
2633700;1177800;3
2635800;1157100;2
2635400;1151800;4
2635400;1153300;2
2630900;1177300;3
2631500;1172600;3
2631900;1156500;4
2631900;1160300;2
2631900;1164900;2
2631900;1169500;3
2646300;1172000;4
2646300;1173600;2
2646300;1174100;2
2646300;1174600;2
2646300;1175700;2
2646300;1177900;4
2646600;1171700;2
2647200;1160600;4
2647200;1163400;3
2647500;1150300;4
2647500;1151800;4
2647800;1151800;4
2647800;1155000;4
2641800;1179500;3
2642100;1151200;4
2642500;1169100;4
2621800;1179200;2
2620600;1169900;4
2620600;1170300;4
2620600;1171200;4
2629200;1169000;4
2629200;1169100;4
2629200;1176600;2
2629600;1154300;4
2624500;1167200;4
2624500;1174700;3
2624500;1176500;2
2626000;1150200;4
2626000;1154200;2
2626400;1150000;4
2626400;1151500;4
2627000;1163500;4
2627000;1167000;1
2627000;1171600;2
2627400;1172600;3
2624100;1178900;3
2622500;1150100;4
2622500;1152700;4
2622500;1154800;2
2622500;1162500;3
2622900;1169100;4
2622900;1172300;3
2623300;1174800;2
2623300;1177900;3
2639000;1152000;4
2639000;1155800;4
2639000;1156200;4
2639000;1159900;4
2639000;1160600;2
2639000;1160700;4
2639000;1161200;4
2639000;1168600;2
2639000;1178300;2
2637600;1155800;4
2637600;1158900;2
2634100;1171300;2
2634600;1162100;3
2632800;1153400;4
2632800;1162100;2
2633200;1152800;4
2635800;1167400;2
2635800;1167500;4
2635800;1174900;3
2636500;1164700;2
2636500;1164900;3
2636500;1170400;3
2631900;1170400;1
2631900;1173300;3
2631900;1175300;2
2632300;1156200;2
2632300;1160100;2
2647200;1173700;2
2647200;1174000;3
2647500;1166800;2
2647500;1170800;4
2647500;1171800;4
2647500;1176100;3
2647800;1169100;2
2647800;1170400;4
2645900;1150100;4
2645900;1157400;4
2645900;1161900;4
2645900;1162900;3
2629600;1168900;4
2629600;1171400;3
2630400;1150400;4
2625200;1151600;4
2625200;1159900;2
2625200;1163800;3
2625600;1158300;3
2625600;1161200;2
2625600;1166500;2
2625600;1167600;4
2626000;1161900;2
2626000;1162900;4
2628200;1150800;4
2628200;1156700;4
2627800;1168400;4
2627800;1172500;2
2627800;1177300;2
2627800;1178400;4
2622500;1167200;3
2622500;1170900;4
2622500;1172400;1
2622500;1172500;1
2624400;1152000;4
2624400;1162500;2
2622500;1179500;3
2637200;1154300;4
2637200;1155300;4
2637600;1168100;2
2637600;1177100;4
2637600;1179700;2
2638300;1170300;2
2638300;1173400;4
2634600;1177000;3
2632800;1168300;1
2632800;1172400;3
2632800;1172700;3
2632800;1173900;3
2633200;1163900;4
2633200;1164100;2
2633200;1171600;2
2633600;1156700;2
2634000;1151700;2
2632800;1178700;2
2635400;1160900;3
2636800;1150600;4
2635400;1176100;3
2635400;1178100;4
2632300;1162000;2
2632300;1167800;1
2632300;1168300;2
2630800;1154200;2
2631000;1151200;4
2631000;1154600;4
2631400;1152800;4
2631400;1155900;2
2647800;1172300;2
2647800;1173400;2
2648000;1171600;4
2645900;1168200;2
2645900;1170000;2
2622100;1150800;2
2622100;1161600;3
2620500;1151200;4
2620900;1151700;4
2621300;1162600;3
2621300;1167800;2
2620100;1150200;2
2620100;1156800;2
2630000;1173700;2
2630400;1160100;4
2630400;1161500;4
2630400;1173400;3
2626000;1169200;4
2626000;1171000;1
2626400;1172000;3
2625200;1165400;3
2625200;1167400;4
2625200;1168700;4
2625200;1173700;3
2625200;1177300;2
2625600;1170100;4
2628200;1161300;4
2628200;1165100;2
2628200;1174200;3
2623200;1152300;4
2623200;1154100;4
2623200;1155000;3
2623600;1156300;3
2623600;1156800;2
2623600;1159600;4
2624000;1159300;3
2624400;1165500;3
2624400;1168200;4
2624400;1169900;4
2624400;1172500;3
2624400;1174000;3
2624400;1175600;3
2637200;1167800;2
2637200;1169500;4
2637900;1155900;4
2637900;1161300;2
2633200;1175200;3
2633600;1161500;3
2633600;1161600;2
2633600;1166600;2
2633600;1169100;2
2633600;1172400;3
2633600;1174300;3
2634000;1163600;2
2636100;1160900;3
2636100;1168700;4
2636100;1170100;3
2634900;1157300;3
2634900;1158200;2
2634900;1161800;3
2634900;1162900;3
2634900;1164400;3
2632700;1152800;4
2632700;1161600;2
2632700;1162200;2
2632700;1166000;3
2630800;1165700;3
2630800;1169800;2
2630800;1176800;3
2646500;1152900;4
2646500;1154700;4
2646800;1150300;4
2621700;1166500;2
2621700;1166800;3
2621700;1167100;3
2621700;1167200;3
2621700;1172100;4
2622100;1166200;2
2622100;1173700;2
2620500;1165000;2
2620500;1165700;3
2620500;1168000;3
2620500;1169700;4
2620500;1175500;3
2620100;1162500;2
2629100;1154600;4
2629100;1161400;4
2629100;1162800;3
2630400;1176300;3
2626000;1175700;3
2624800;1158300;2
2624800;1159900;2
2624800;1161900;4
2624800;1165600;3
2628600;1160800;4
2627300;1154900;4
2627700;1151800;4
2659000;1178800;2
2659500;1180000;2
2658200;1169100;4
2643400;1174800;3
2643400;1177700;4
2641600;1152100;4
2641600;1152300;4
2641600;1156700;4
2642300;1152000;4
2642300;1154900;4
2642300;1158300;4
2642300;1160000;2
2642300;1166400;3
2645200;1172800;3
2643700;1156300;4
2643700;1156800;4
2643700;1157600;4
2645200;1178300;1
2655900;1150700;4
2657600;1155100;4
2657600;1156300;4
2655400;1178700;3
2652000;1154400;4
2652000;1170700;2
2653700;1150400;4
2654000;1170200;3
2654800;1158700;4
2652900;1171600;2
2652900;1173700;2
2648500;1152800;4
2648500;1160800;4
2648800;1161800;4
2648800;1162100;4
2648800;1164100;3
2649100;1155900;4
2649100;1158700;4
2649400;1151700;4
2649400;1159000;4
2649400;1159900;4
2649700;1154900;4
2650000;1153700;4
2650000;1161900;4
2650300;1153100;4
2650300;1154000;4
2650300;1154700;4
2650300;1157300;4
2658200;1173400;2
2658700;1152400;4
2658700;1152500;4
2658700;1159300;4
2658700;1162800;4
2659200;1155000;4
2659200;1155300;4
2659700;1155400;4
2659700;1157500;4
2659700;1159000;4
2659700;1159800;4
2659700;1160600;4
2659700;1160700;4
2658200;1174400;3
2643000;1155000;4
2643000;1155200;4
2643000;1156800;4
2641600;1167900;2
2641900;1150400;4
2642300;1175600;4
2642300;1178100;4
2645500;1171400;2
2643700;1179100;3
2639800;1166900;2
2639800;1170600;2
2640500;1171200;4
2640500;1171900;3
2640500;1172000;3
2641200;1160500;3
2641200;1167800;2
2641200;1169100;4
2641200;1170000;4
2655900;1157100;4
2656400;1155100;4
2657600;1167000;4
2657600;1170200;4
2657600;1177000;3
2655900;1167400;4
2655900;1168600;4
2656400;1170700;4
2652300;1172700;2
2652300;1175500;3
2652300;1179800;4
2651200;1153100;4
2651500;1153200;4
2651500;1154600;4
2651800;1155700;4
2652000;1175600;3
2652000;1178500;3
2653700;1158900;4
2653700;1162500;4
2653700;1166600;4
2654500;1151300;4
2654800;1171400;2
2648500;1171100;4
2648500;1174600;4
2648500;1176300;3
2648500;1178400;2
2648800;1167300;2
2649100;1165300;3
2649700;1174600;2
2650000;1169100;2
2648200;1168600;2
2648200;1172100;4
2648200;1179700;4
2658700;1166300;2
2658700;1168800;1
2659200;1170300;2
2659700;1169200;3
2659700;1173600;4
2659700;1177200;3
2643000;1164600;1
2643000;1164900;3
2643000;1165400;3
2643000;1167600;3
2643000;1167800;4
2643000;1173100;3
2643000;1174100;3
2641600;1172700;2
2641600;1173900;2
2641600;1175200;4
2641600;1178800;4
2640100;1150700;4
2640100;1155800;4
2640100;1159700;2
2640500;1178800;4
2640800;1154300;4
2641200;1176900;4
2657200;1151200;4
2657200;1153400;4
2652600;1151800;4
2652600;1156400;4
2652600;1158900;4
2650600;1154400;4
2650900;1166700;4
2650900;1171300;2
2651200;1159000;4
2651200;1163800;4
2651200;1170800;2
2651500;1162100;4
2651500;1169700;4
2651500;1170400;2
2651500;1170800;2
2651800;1169700;3
2651800;1171900;4
2655300;1151800;4
2653400;1152900;4
2653400;1160000;4
2653400;1161700;4
2653700;1169100;2
2653700;1172600;2
2653700;1175000;2
2653700;1175100;4
2654500;1154200;4
2654500;1156000;4
2654500;1162100;4
2649700;1178200;2
2650000;1179800;3
2659200;1178500;3
2657900;1150600;4
2657900;1151200;4
2658400;1154500;4
2644500;1167200;2
2644500;1174000;3
2644500;1177600;4
2644500;1178200;4
2645500;1175800;3
2645500;1176000;3
2645500;1176400;2
2645500;1178800;1
2644100;1151500;4
2640100;1174900;4
2640100;1176500;1
2640800;1179400;4
2657200;1175300;2
2657700;1152900;4
2657700;1175000;1
2657700;1179400;3
2657700;1179700;2
2655600;1154400;4
2656100;1154700;4
2656100;1159100;4
2652600;1168700;3
2650600;1169200;2
2651200;1173300;4
2651200;1178800;3
2651500;1179800;3
2655300;1178100;2
2655300;1179500;2
2653400;1164800;4
2653400;1168200;4
2653400;1172400;2
2653400;1173600;2
2658400;1159000;4
2658400;1161100;4
2658900;1150900;4
2658900;1152000;4
2659900;1150700;4
2659900;1159100;4
2657900;1163200;4
2644800;1155400;4
2644800;1165800;3
2645800;1176900;4
2644100;1155100;4
2644100;1158700;4
2644100;1159600;4
2644100;1159700;4
2639500;1156800;4
2639700;1167700;4
2639700;1167900;2
2639700;1169300;4
2640400;1166200;3
2657200;1179800;3
2657700;1167700;4
2655600;1171000;2
2656100;1168400;4
2656100;1168900;4
2656100;1170500;3
2656600;1158400;4
2652200;1158200;4
2652500;1162300;4
2652500;1169000;3
2652500;1170000;2
2655300;1160900;4
2653100;1156500;4
2653100;1156900;4
2654200;1158600;4
2654200;1161500;4
2654200;1168800;4
2648200;1158000;4
2658400;1179600;2
2658900;1159300;4
2658900;1168600;3
2658900;1172800;3
2659400;1158500;4
2659400;1162700;4
2659400;1167300;4
2659400;1171600;4
2659900;1166900;4
2659900;1177600;2
2645100;1151600;4
2645100;1159200;4
2644100;1179900;3
2644400;1151600;4
2644400;1152700;4
2639500;1162700;2
2639500;1167300;4
2639500;1170300;2
2640400;1169900;4
2640400;1170800;2
2641100;1167700;2
2656600;1167100;4
2656600;1169800;4
2657400;1152700;4
2657400;1154100;4
2656100;1177800;2
2651900;1154200;4
2651900;1155300;4
2651900;1160700;4
2651900;1164700;4
2652200;1159800;4
2652200;1167800;4
2652500;1178200;3
2655000;1154900;4
2655000;1158200;4
2655000;1160100;4
2655000;1161800;4
2655000;1162900;4
2652800;1155900;4
2653100;1162900;4
2653900;1151700;4
2653900;1157100;4
2654200;1173700;3
2654200;1176200;2
2649000;1154600;4
2649000;1158500;4
2649300;1153600;4
2649900;1154100;4
2650200;1150000;4
2650200;1151100;4
2650200;1157100;4
2648400;1151800;4
2648400;1159500;4
2658900;1178300;3
2659400;1175200;1
2645100;1163700;2
2645100;1165400;3
2645100;1170100;2
2645400;1153400;4
2644400;1159100;4
2644400;1163000;1
2644400;1167200;2
2639500;1173200;4
2639500;1175900;1
2640000;1162200;4
2640700;1150500;4
2640700;1155100;4
2640700;1160900;2
2640700;1162400;3
2641100;1178800;4
2641100;1179000;2
2656900;1167600;4
2656900;1168300;4
2656900;1178000;2
2657400;1158300;4
2657400;1159100;4
2657400;1160900;4
2657400;1161900;4
2657400;1162300;4
2657400;1163900;4
2657400;1167300;2
2655800;1154400;4
2656300;1154800;4
2651700;1151200;4
2651900;1168900;3
2651900;1171600;4
2651900;1177100;2
2650500;1150500;4
2655000;1169200;4
2655000;1179600;2
2652800;1157800;4
2652800;1159200;4
2653100;1175200;4
2653100;1176800;2
2653100;1178000;2
2653600;1151800;4
2653900;1174800;2
2654700;1160300;4
2648700;1169000;2
2648700;1173400;4
2649000;1162800;4
2649000;1167800;2
2649000;1171600;4
2649300;1162600;4
2649300;1164500;4
2649300;1168800;2
2649300;1168900;4
2649600;1157300;4
2649600;1159700;4
2649600;1162000;4
2649600;1164200;2
2649600;1170800;4
2649900;1161600;4
2649900;1168900;4
2650200;1162300;4
2650200;1168800;2
2650200;1170600;2
2648400;1162100;4
2658600;1156800;4
2658600;1158100;4
2658100;1164200;4
2658100;1165500;4
2645100;1179900;3
2645400;1158800;4
2645400;1166100;2
2645400;1169800;4
2645700;1154900;4
2644400;1169400;4
2644400;1171200;2
2644400;1176500;4
2644700;1156600;4
2640700;1162700;3
2640700;1164300;2
2639600;1151400;4
2639600;1155600;4
2657400;1174900;1
2657400;1178500;2
2655800;1166000;4
2655800;1169400;4
2655800;1174600;2
2656300;1156800;4
2656300;1159300;4
2656300;1170400;4
2656800;1153400;4
2651100;1156400;4
2651100;1156700;4
2651100;1157900;4
2651100;1163800;4
2651400;1154300;4
2651400;1163200;4
2651400;1164100;4
2651700;1162900;4
2651700;1163300;4
2651700;1167400;2
2650500;1168500;4
2652800;1179800;3
2653600;1157300;4
2653600;1159600;4
2653600;1166100;4
2654700;1177000;2
2648400;1164900;2
2648400;1165600;2
2649000;1179800;3
2649300;1178300;3
2649900;1178500;2
2650200;1176100;3
2658600;1167200;3
2658600;1174700;4
2659100;1158800;4
2659100;1160200;4
2658100;1175900;2
2645700;1159900;4
2645700;1166500;4
2645700;1171200;4
2644000;1153700;4
2644700;1161100;4
2644700;1161900;3
2644700;1164800;2
2644700;1168700;4
2639600;1159800;2
2639600;1160200;4
2640300;1161800;3
2641000;1151100;4
2641000;1154500;4
2639400;1159400;2
2639400;1161800;2
2639600;1166200;2
2639600;1169200;4
2639600;1173600;4
2639600;1174200;4
2656800;1156400;4
2657100;1152600;4
2657100;1155300;4
2655500;1150600;4
2655500;1153300;4
2655500;1159800;4
2655500;1164300;4
2655800;1177300;2
2656300;1178300;2
2650800;1156100;4
2651100;1172800;2
2651100;1174500;3
2651100;1175500;2
2651400;1168600;3
2651400;1169900;4
2651400;1172100;4
2650500;1176500;2
2650800;1169700;4
2650800;1175800;3
2650800;1176600;2
2653300;1152500;4
2653300;1152800;4
2653300;1156000;4
2653300;1156100;4
2653300;1163900;4
2653300;1164100;4
2653600;1177800;3
2654400;1152500;4
2654400;1160000;4
2654400;1166700;4
2658600;1179200;4
2659100;1170100;2
2659100;1172600;3
2659100;1175100;3
2657800;1152900;4
2657800;1156700;4
2645700;1174700;2
2644000;1163500;2
2644000;1171400;4
2644000;1173100;3
2644700;1174500;3
2644700;1175200;3
2644700;1177700;4
2645000;1151000;4
2645000;1159700;4
2640300;1164400;2
2640300;1169500;2
2641000;1156500;4
2641000;1159300;4
2641000;1169500;4
2641000;1170100;4
2639400;1167400;2
2639400;1169000;2
2639400;1169700;4
2639400;1170500;2
2639400;1178500;4
2639400;1179000;2
2656800;1177100;3
2656800;1178200;4
2657100;1163300;4
2657100;1166800;4
2655500;1167400;4
2655500;1177500;3
2652400;1156200;4
2652400;1162900;4
2655200;1168300;4
2653300;1169400;2
2654100;1155500;4
2648900;1150800;4
2659800;1154000;4
2657800;1167100;4
2657800;1168200;4
2657800;1168400;4
2657800;1171800;4
2658300;1163900;4
2658300;1164100;4
2644000;1176000;4
2644300;1152000;4
2644300;1155000;4
2644300;1155100;4
2645000;1167600;2
2645000;1172300;3
2645000;1177600;4
2645000;1177700;4
2639900;1150000;4
2639900;1154000;4
2639900;1157000;4
2641000;1173700;3
2641000;1176100;4
2641000;1176800;4
2656000;1162400;4
2652100;1152500;4
2652100;1159200;4
2652100;1165100;4
2655200;1172100;4
2653000;1160200;4
2653000;1162300;4
2654100;1160400;4
2654100;1163600;4
2650400;1150100;4
2648300;1152400;4
2648300;1156700;4
2648300;1157000;4
2648600;1161600;4
2648600;1163300;4
2648900;1160100;4
2649200;1167600;2
2649200;1168500;4
2649500;1154300;4
2649500;1158900;4
2649500;1159200;4
2658300;1167200;3
2658300;1168700;2
2658300;1170900;4
2658300;1174000;2
2658800;1158200;4
2658800;1159000;4
2659300;1152800;4
2659300;1161800;4
2659300;1162000;4
2659800;1157000;4
2659800;1167900;4
2659800;1168700;3
2659800;1169300;4
2644300;1160100;4
2644300;1162500;2
2644300;1166300;2
2644300;1172500;3
2645300;1163800;1
2645300;1167400;4
2639900;1171900;3
2640600;1158200;2
2640600;1163000;3
2656500;1153600;4
2656500;1154000;4
2656500;1157300;4
2656500;1158300;4
2656500;1162900;4
2657500;1150900;4
2657500;1158900;4
2657500;1161200;4
2657500;1165600;4
2657500;1168100;4
2656000;1179600;3
2656500;1174000;2
2656500;1174100;2
2652700;1157000;4
2651000;1150500;4
2651000;1151300;4
2651000;1152600;4
2651000;1157400;4
2651000;1160100;4
2651600;1151900;4
2651600;1163100;4
2654900;1152600;4
2653000;1165000;4
2653000;1165800;4
2653000;1168100;4
2653000;1169700;2
2653000;1178700;3
2653800;1160900;4
2649800;1152900;4
2650100;1166600;2
2650400;1153600;4
2650400;1161400;4
2648300;1165700;2
2648300;1169000;2
2648300;1169400;2
2648300;1171100;4
2648600;1171300;4
2648600;1177300;2
2648600;1178100;2
2648900;1169800;4
2648900;1171300;4
2648900;1178000;1
2648900;1178500;1
2658800;1170300;2
2658800;1172900;3
2658800;1173100;3
2658800;1175600;3
2658800;1179100;2
2643800;1152500;4
2643800;1153600;4
2643800;1156300;4
2643800;1159400;4
2643800;1160300;4
2644600;1150800;4
2644600;1152600;4
2644600;1154500;4
2645300;1173700;3
2645300;1177300;4
2641300;1152100;4
2641300;1156600;4
2641300;1160100;2
2641300;1163900;3
2639900;1173400;4
2639900;1174700;4
2639900;1177800;3
2639900;1179300;4
2640200;1153300;4
2640600;1175000;4
2656500;1174200;3
2657300;1152600;4
2657300;1155000;4
2657300;1161400;4
2657300;1161800;4
2652700;1163300;4
2650700;1157400;4
2651000;1169300;4
2651000;1171000;2
2651000;1171500;2
2651000;1172700;4
2651600;1165900;4
2651600;1173600;2
2653500;1153300;4
2653800;1168400;4
2653800;1169400;3
2653800;1174900;2
2653800;1177500;3
2654600;1154300;4
2654600;1158800;4
2654600;1160800;4
2654600;1162800;4
2649500;1167900;3
2649500;1174000;4
2649500;1177900;3
2649800;1169000;4
2649800;1176200;3
2650400;1169500;2
2650400;1173900;2
2650400;1174900;3
2650400;1176800;2
2659300;1169000;3
2659300;1170900;2
